Month,Year,monthyr,Custom Variable (Value 06),Sessions,Users,Pageviews,Story Visits (Goal 6 Conversion Rate),Streaming Visits (Goal 1 Conversion Rate),Streaming Event (Goal 11 Conversion Rate)
Apr,2015,Apr2015,KASU,9663,7948,13265,0.327745007,0,0.022146331
Apr,2015,Apr2015,KNBA KBC,9088,6835,16178,0.31272007,0,0.149207746
Apr,2015,Apr2015,ideastream,8944,6956,13649,0.036337209,0.030523256,0
Apr,2015,Apr2015,Digital Services,8941,6102,17313,0.371434963,0.016776647,0.010065988
Apr,2015,Apr2015,WEAA-FM,8906,6327,21273,0.206153155,0.012912643,0.335728722
Apr,2015,Apr2015,WFIT,8851,5424,19029,0.423229014,0.000790871,0.276352954
Apr,2015,Apr2015,WSIU Public Braodcasting,8640,6980,16325,0.77962963,0.000578704,0.012615741
Apr,2015,Apr2015,WYSU,8508,5750,13413,0.000235073,0.291725435,0
Apr,2015,Apr2015,KCND,8447,7686,10003,0.963537351,0,0.000947082
Apr,2015,Apr2015,WMOT,8414,7134,13353,0.504159734,0.00011885,0.014618493
Apr,2015,Apr2015,WNTI,8166,4031,20610,0.176953221,0.000367377,0.396154788
Apr,2015,Apr2015,WUCF-FM,8130,5784,12280,0,0.64895449,0
Apr,2015,Apr2015,KBBI,8084,6339,13108,0.00111331,0.000123701,0.000247402
Apr,2015,Apr2015,KUMD,7932,4359,18993,0.223524962,0.043368633,0.034921836
Apr,2015,Apr2015,KUSP,7927,4615,14040,0.087675035,0,0.000630756
Apr,2015,Apr2015,High Plains Public Radio,7838,5197,15424,0.481883133,0.058178107,0.03291656
Apr,2015,Apr2015,WVAS,7835,6547,10655,0.211869815,0,0.078366305
Apr,2015,Apr2015,Georgia Public Broadcasting,7220,5310,20232,0.026731302,0,0
Apr,2015,Apr2015,KENW,7216,6042,14071,0.228797118,0.000415743,0.001801552
Apr,2015,Apr2015,WMNF Tampa,6999,3457,9642,0.419631376,0.235462209,0
Apr,2015,Apr2015,KSFR,6946,4263,17774,0.305067665,0.002159516,0.165562914
Apr,2015,Apr2015,WESM,6667,5607,10642,0.311534423,0.00299985,0.068246588
Apr,2015,Apr2015,KRCU,6491,5329,11603,0.652287783,0.000770297,0.067632106
Apr,2015,Apr2015,Northstate Public Radio,6486,3326,15840,0.198735739,0.023126735,0.293092815
Apr,2015,Apr2015,KVCR,6377,4173,17154,0.270660185,0,0.039517014
Apr,2015,Apr2015,KAWC,6372,5244,9588,0.19742624,0.016949153,0.084274953
Apr,2015,Apr2015,KSJD,5959,4606,8992,0.208424232,0.008055043,0.080886055
Apr,2015,Apr2015,KWBU,5913,4456,10506,0.6615931,0.151361407,0.054963639
Apr,2015,Apr2015,KRCB,5529,4365,12203,0.588894918,0.026044493,0.064387774
Apr,2015,Apr2015,KACU,5102,4275,7019,0.250294002,0,0.016464132
Apr,2015,Apr2015,KEDM,5044,4233,9548,0.82890563,0.001387787,0.043021412
Apr,2015,Apr2015,WVIK,4869,3503,10336,0.536455124,0,0.199630314
Apr,2015,Apr2015,KCCU,4641,3670,6521,0.197155785,0.00258565,0.134453782
Apr,2015,Apr2015,WJSU,4606,4156,5890,0.061007382,0,0.02192792
Apr,2015,Apr2015,WCSU,4252,3504,7632,0.115710254,0,0.08678269
Apr,2015,Apr2015,KUAC,4170,3296,8190,0.657314149,0.000239808,0.040047962
Apr,2015,Apr2015,KWIT,3993,3284,7348,0.715752567,0,0.018031555
Apr,2015,Apr2015,WPRL,3234,3025,4074,0.647495362,0,0.05380334
Apr,2015,Apr2015,North Country Public Radio,2460,1889,5975,0.000813008,0.000406504,0
Apr,2015,Apr2015,WTMD,1801,1426,3160,0,0,0
Apr,2015,Apr2015,WYEP,1492,1320,3020,0.001340483,0,0.000670241
Apr,2015,Apr2015,WNIN,1284,1114,2045,0.861370717,0,0.011682243
Apr,2015,Apr2015,WAPS,828,754,1373,0,0,0
Apr,2015,Apr2015,KAMU,816,649,1859,0.049019608,0.023284314,0.128676471
Apr,2015,Apr2015,NPR Berlin,561,387,1278,0.026737968,0,0.001782531
Apr,2015,Apr2015,WGVU,159,127,239,0,0,0
Apr,2015,Apr2015,WICN,87,83,175,0,0,0
Apr,2015,Apr2015,WOUB,74,68,171,0,0,0
Apr,2015,Apr2015,NPRStations,54,20,753,0.037037037,0.018518519,0
Apr,2015,Apr2015,KDFC,36,36,63,0,0,0
Apr,2015,Apr2015,88Nine RadioMilwaukee,14,13,17,0,0,0
Apr,2015,Apr2015,PRNDI - NON STATION,3,3,6,0,0,0
Apr,2015,Apr2015,90.3 Birmingham,2,1,4,0,1,0
Apr,2015,Apr2015,WXYZ,2,2,17,0.5,0,0
Apr,2015,Apr2015,89.9 WWNO â€” New Orleans Public Radio,1,1,1,0,0,0
Apr,2015,Apr2015,KXCI,1,1,1,0,0,0
Apr,2015,Apr2015,Test Station,1,1,1,0,0,0
Apr,2015,Apr2015,WCBT peoria public radio,1,1,1,0,0,0
Apr,2015,Apr2015,WYPR -Your Public Radio,1,1,2,0,0,0
May,2015,May2015,WBUR,2671600,1828183,4078621,0.789751085,0.07394595,3.74E-07
May,2015,May2015,minnesota public radio,2403222,1406473,3829608,0.602298081,0.113195535,0
May,2015,May2015,KQED,2386295,1637706,3880316,0.679434018,0.118112807,0.113510693
May,2015,May2015,WAMU 88.5,950459,471518,1689772,0.067760945,0.209734455,9.47E-06
May,2015,May2015,WHYY,795014,519587,1187470,0.494528398,0.093949289,0
May,2015,May2015,Oregon Public Broadcasting,665571,453994,1289611,0.570296783,0.00523911,1.50E-06
May,2015,May2015,KPBS,501189,361646,825594,0.659258284,0.11117762,2.00E-06
May,2015,May2015,Public Media for North Texas,488745,348718,790902,0.582931795,0.145941135,0.000157546
May,2015,May2015,KEXP,440780,226033,776665,0.186462634,0.003237443,9.07E-06
May,2015,May2015,Michigan Radio,406629,306054,604624,0.811604681,0.001987069,0.083638894
May,2015,May2015,Chicago Public Media,399134,273969,1864967,0.436359719,0.023626151,0
May,2015,May2015,KUOW,382901,274761,550331,0.723220885,0.073355776,0.119456465
May,2015,May2015,Colorado Public Radio,350042,188079,579368,0.357334263,0.079778998,0
May,2015,May2015,WABE,301102,225121,550442,0.814398443,4.98E-05,0.057296199
May,2015,May2015,Vermont Public Radio,282910,157405,479019,0.578258103,0.26890884,0.002223322
May,2015,May2015,West Virginia Public Broadcasting,282742,253333,340076,0.913337955,0.042321268,0.00083822
May,2015,May2015,KCUR,262900,203363,360879,0.793594523,0.10279574,0.005443134
May,2015,May2015,KUT,259547,188366,429106,0.716267189,0.004041657,0.119068993
May,2015,May2015,Indiana Public Media / WFIU,256368,219348,353391,0.103012076,0.000140423,7.80E-06
May,2015,May2015,WXPN,252774,184960,667166,0.311558942,0.12656365,0.000110771
May,2015,May2015,Capital Public Radio,208186,130673,385300,0.422098508,0.252202358,0
May,2015,May2015,KPLU,192622,117536,273447,0.430433699,0.114846695,0.099729003
May,2015,May2015,St. Louis Public Radio,186444,132005,276930,0.847181996,0.000509536,0.041154449
May,2015,May2015,WGBH,180455,140701,299373,0.665999834,0.001446344,0.013006013
May,2015,May2015,Houston Public Media,173921,106005,276302,0.151419323,0.23977553,0.180737231
May,2015,May2015,NHPR,166333,112226,284480,0.667913162,0.146489272,0.119789819
May,2015,May2015,Louisville Public Media,165731,108642,260748,0.130265309,0.015561361,0
May,2015,May2015,Maine Public Broadcasting Network (MPBN),146531,96648,234577,0.585998867,2.05E-05,0.001706124
May,2015,May2015,North Carolina Public Radio - WUNC,137994,94793,210676,0.582974622,0.001688479,0.187942954
May,2015,May2015,WAMC Northeast Public Radio,133297,85442,242664,0.528098907,0.255167033,0.184745343
May,2015,May2015,KUSC,130119,54242,218825,0.014901744,0.210053874,0
May,2015,May2015,KSTX,127168,99096,182361,0.770830712,0.001643495,0.097005536
May,2015,May2015,WBGO,126627,56213,321860,0.091062728,0.588926532,0
May,2015,May2015,WLRN,111317,80899,201995,0.585490087,0.000431201,0.156094756
May,2015,May2015,KUNC,108827,80096,185939,0.627279995,0.182353644,0.157157691
May,2015,May2015,NET Radio,107042,73696,197958,0.185646755,0.002961454,6.54E-05
May,2015,May2015,WNPR,104511,74122,170165,0.71598205,0.004219652,0.015960042
May,2015,May2015,WKSU,102407,65365,184191,0.240276544,0.132608122,0
May,2015,May2015,WFUV,100157,31862,124316,0.005391535,0.977105944,0
May,2015,May2015,Nashville Public Radio,97044,62192,168672,0.598244095,0.21667491,0.097368204
May,2015,May2015,witf,91717,68193,169279,0.656922926,0.113588539,1.09E-05
May,2015,May2015,KUER,88346,54787,134979,0.623672832,0.007934711,0.124578362
May,2015,May2015,Capital Community Broadcasting,85801,49593,139908,0.791972122,5.83E-05,1.17E-05
May,2015,May2015,WUWM 89.7 FM - Milwaukee Public Radio,84714,58701,132790,0.674174281,0.204240149,0.083905848
May,2015,May2015,Iowa Public Radio,82531,48063,152334,0.430541251,0.019895554,0.195356896
May,2015,May2015,WESA,80296,58459,122733,0.698503039,0.083540899,0.116132809
May,2015,May2015,KUAZ-AM/FM,78611,47103,167836,0.10002417,6.36E-05,0.105875768
May,2015,May2015,WFAE,78046,53041,140354,0.545511621,0.000422828,0.183340594
May,2015,May2015,Nevada Public Radio,77803,55297,136170,0.002313535,0.00203077,0
May,2015,May2015,KGOU,77676,66783,112421,0.818206396,0.069455173,0.036356146
May,2015,May2015,WYPR Your Public Radio,75911,46717,135427,0.432361581,0.128571617,0.185533058
May,2015,May2015,WRTI,70518,29624,154965,0.172296435,0.553291358,0.448722312
May,2015,May2015,KALW,69469,49087,135953,0.550749255,0.095740546,0.120024759
May,2015,May2015,WUSF Public Media,65316,48122,120411,0.827944148,0.000336824,0.004807398
May,2015,May2015,WXXI Public Broadcasting,63162,39579,95826,0.55496976,0.09784364,0.091099079
May,2015,May2015,Rhode Island Public Radio,62997,37010,116710,0.689413782,0.057923393,0.10003651
May,2015,May2015,WOSU Public Media,60952,49379,94053,0.787226014,0,0.062196482
May,2015,May2015,Boise State Public Radio,59998,42823,97357,0.708873629,0.161872062,0.134971166
May,2015,May2015,KWSU,59746,39862,101529,0.544890034,0.000887089,0.188648612
May,2015,May2015,Mississippi Public Broadcasting,59119,43019,106616,0.128537357,0.062450312,0
May,2015,May2015,89.9 WWNO New Orleans Public Radio,57878,30747,106769,0.450585715,0.333684647,0.22694288
May,2015,May2015,Cincinnati Public Radio,54295,35364,102315,0.517929828,0.272548117,0.030757897
May,2015,May2015,WJCT,52490,45056,82185,0.757515717,0.000228615,0.033111069
May,2015,May2015,Jefferson Public Radio,52344,25321,108591,0.363881247,0.299919762,0.215191808
May,2015,May2015,Wyoming Public Media,49338,31572,78500,0.562507601,0,0.180631562
May,2015,May2015,MTPR,47241,27093,90388,0.508774158,0.358840837,0.160729028
May,2015,May2015,WBFO,46792,34537,75869,0.666631048,0.028423662,0.114741836
May,2015,May2015,KVPR,45067,36078,73577,0.691059977,0.024030887,0.072891473
May,2015,May2015,WRVO Public Media,44525,26323,80500,0.487681078,0.283571028,0.23366648
May,2015,May2015,Southern California Public Radio,41474,35096,68717,0.121232579,0.010102715,0
May,2015,May2015,WNCW,40448,18982,83514,0.057110364,0.617731408,0.029741891
May,2015,May2015,South Dakota Public Broadcasting,39849,25629,157609,0.207056639,0.139777661,0.018921428
May,2015,May2015,WMFE,39812,19342,72699,0.001306139,0.000477243,0.203958605
May,2015,May2015,WKAR,39407,26409,70004,0.436318421,0.000862791,0.054888725
May,2015,May2015,WVTF & RADIO IQ,39363,24494,68344,0.475370272,0.110281229,0.250717679
May,2015,May2015,KOSU,39050,32506,54083,0.667067862,0.009449424,0.11106274
May,2015,May2015,New England Public Radio,38989,25375,65202,0.459385981,0.306009387,5.13E-05
May,2015,May2015,Illinois Public Media,35824,16814,70277,0.176864672,0.162795891,0
May,2015,May2015,WQED Multimedia,35641,21187,92141,0.08153531,0.101231728,0
May,2015,May2015,WMHT,35518,22400,63967,0.061518103,0.148375472,0
May,2015,May2015,WUFT-FM,34639,24232,54499,0.529316666,0.001472329,0
May,2015,May2015,WDAV Classical Public Radio,32937,16873,57831,0.126392811,0.002489601,0
May,2015,May2015,WFSU,32837,27417,49135,0.851508969,0,0.042056217
May,2015,May2015,KMUW,32782,19926,65649,0.495820877,0.271490452,0.084619608
May,2015,May2015,KWGS,32378,21012,55868,0.412347891,0.000864785,0.208073383
May,2015,May2015,WHRV FM,32294,11068,43684,0,0,0
May,2015,May2015,KBIA,32066,24184,53413,0.679130543,0.13079274,0.115137529
May,2015,May2015,WUIS,31713,22335,55316,0.751016933,0.105950241,0.079525747
May,2015,May2015,WNKU,29516,14776,54562,0.173905678,0.000338799,0.296551023
May,2015,May2015,WSHU,29247,16539,53526,0.344172052,0.005470647,0.356515198
May,2015,May2015,WGCU,29178,17603,57360,0.368119816,0.228288436,0.17715402
May,2015,May2015,Interlochen Public Radio,29122,21071,49797,0.567955498,0.128905982,0.088215095
May,2015,May2015,KLCC,28718,17781,52545,0.430844766,0.001601783,0.036875827
May,2015,May2015,KUAR,28655,22337,47708,0.703891118,0.115512127,0.07681033
May,2015,May2015,KUVO,27985,14765,67780,0.152939075,0.001536537,0.34371985
May,2015,May2015,WKMS,27984,21995,52646,0.778337621,0.000250143,0.045668954
May,2015,May2015,WFYI,26781,23183,35914,0.938575856,3.73E-05,0
May,2015,May2015,KUNM,26762,16751,55643,0.363575219,0.083364472,0.148456767
May,2015,May2015,northern public radio,26480,16672,48197,0.471865559,0,0.254758308
May,2015,May2015,WFDD,26393,17173,47810,0.494146175,0.002349108,0.270033721
May,2015,May2015,WCLK,25517,14846,46809,0.214327703,0.000235137,0.386213113
May,2015,May2015,KRWG,25446,17608,46850,0.587833058,3.93E-05,0.05214965
May,2015,May2015,WBHM 90.3 Birmingham,25435,23114,29197,0.306506782,0.017692156,0
May,2015,May2015,WYSO,24294,17143,40946,0.564830822,8.23E-05,0.030377871
May,2015,May2015,KNAU,23955,15819,38238,0.508077646,8.35E-05,0.24767272
May,2015,May2015,88.9 KETR,23083,16553,33454,0.86903782,8.66E-05,0.002382706
May,2015,May2015,KCBX,22686,14013,44197,0.397425725,0.012518734,0.153663052
May,2015,May2015,WCQS,22408,12985,40875,0.340860407,0.009684041,0.33849518
May,2015,May2015,WCBE,22082,15920,42089,0.484285844,0.202970745,0.146318268
May,2015,May2015,WGLT,21814,12876,38869,0.398368021,0.001100211,0
May,2015,May2015,KRCC,21658,12109,41621,0.252147013,0.000415551,0.209714655
May,2015,May2015,Utah Public Radio,21302,17026,34550,0.818373862,0.071307858,0.043657873
May,2015,May2015,WDDE,20729,16609,33707,0.81658546,0.002942737,0.004775918
May,2015,May2015,KDLG,20058,10666,45976,0.671652209,9.97E-05,0.026223951
May,2015,May2015,Hawaii Public Radio,19940,15514,34097,0.754262788,0.000300903,0.027883651
May,2015,May2015,Ozarks Public Radio,19337,13861,37617,0.615348813,0.148058127,0.143869266
May,2015,May2015,WMUK,19323,15181,30303,0.789732443,0.000103504,0.076230399
May,2015,May2015,WDET,18790,6828,24222,5.32E-05,0,0.299042044
May,2015,May2015,South Carolina ETV Radio,18582,11268,37363,0.297922721,0.000107631,0.259121731
May,2015,May2015,WMRA,18334,12313,29200,0.416548489,0.000763609,0.216101233
May,2015,May2015,WSKG Public Media,17950,11094,39093,0.14,0.000334262,0.002116992
May,2015,May2015,WHQR,17578,10987,34233,0.452952554,0.00403914,0.24075549
May,2015,May2015,WUWF,16500,11955,28120,0.528424242,0.000545455,0.141454545
May,2015,May2015,WUKY,15665,10417,25969,0.485987871,0.004021704,0.026109161
May,2015,May2015,KPBX,15650,9645,31056,0.435399361,0.111693291,0.231693291
May,2015,May2015,WCBU peoria public radio,15326,10970,26839,0.569946496,0.138392275,0.062638653
May,2015,May2015,WBAA,14799,10335,26571,0.500844652,0.004527333,0.149672275
May,2015,May2015,KVNF,14655,10307,27676,0.357761856,0.187103378,0.189832822
May,2015,May2015,WUOT,14468,6972,25883,0.147981753,0.125656622,0.442009953
May,2015,May2015,WEKU,14144,8543,22116,0.341487557,0.14741233,0.235152715
May,2015,May2015,WEMU 89.1,14061,9740,27541,0.355095655,0.210795818,0.162932935
May,2015,May2015,WGTE Public Media,13573,8410,34387,0,0.180505415,0
May,2015,May2015,KIOS,13526,7393,25727,0.272733994,0.000221795,0.316057962
May,2015,May2015,KAZU,13355,7106,24769,0.258854362,0.400374392,0.167577686
May,2015,May2015,KAJX,13033,9651,22934,0.671909768,0.030844779,0.014271465
May,2015,May2015,WPSU,12871,9992,27134,0.659467019,0.000543858,0.011809494
May,2015,May2015,Alabama Public Radio,12750,9437,21556,0.495764706,0.000235294,0.181333333
May,2015,May2015,KANW,12603,8015,21145,0.117829088,0.002777117,0.083234151
May,2015,May2015,White Pine Community Broadcasting,12598,9625,22599,0.5711224,0.050007938,0.009366566
May,2015,May2015,WKNO,12497,8109,19848,0.387533008,0.002720653,0.294710731
May,2015,May2015,WTEB,12220,9320,20187,0.546890344,0.000900164,0.154418985
May,2015,May2015,Tri States Public Radio,11979,8111,22384,0.764170632,0.076467151,0.063945237
May,2015,May2015,KRVS,11817,6126,24248,0.266141999,0.000169248,0.272911907
May,2015,May2015,KUAF 91.3 FM Fayetteville,11520,6804,21768,0.457725694,0.012326389,0.231857639
May,2015,May2015,88.1 WVPE,11422,6063,20503,0.318595693,0.001575906,0.416214323
May,2015,May2015,WNMU,11299,7885,24546,0.484113638,0.000177007,0.068678644
May,2015,May2015,KPCW 91.9FM,11180,6572,25757,0.300715564,0.329159213,0.158407871
May,2015,May2015,Red River Radio KDAQ,10336,6930,22354,0.424438854,9.67E-05,0.227070433
May,2015,May2015,KSUT Four Corners,10295,5409,18652,0.164643031,0.154638174,0.352015542
May,2015,May2015,Delmarva Public Radio,10160,8456,16558,0.578444882,0.000295276,0.095669291
May,2015,May2015,KTEP,9649,7486,16097,0.489791688,0.000518188,0.151725567
May,2015,May2015,NIPR Northeast Indiana Public Radio,9396,5957,18661,0.383248191,0.082056194,0.251064283
May,2015,May2015,WRKF,9115,5295,15999,0.379594076,0.000658256,0.052331322
May,2015,May2015,KUSP,9094,5556,16680,0.052892017,0,0
May,2015,May2015,KUNR Reno Public Radio,9025,4675,17607,0.273351801,0.000110803,0.060277008
May,2015,May2015,WAER Syracuse Public Media,8888,6251,16882,0.438568857,0.213883888,0.174842484
May,2015,May2015,Digital Services,8745,5939,16632,0.355860492,0.015323042,0.008576329
May,2015,May2015,WUCF-FM,8717,6029,14406,0,0.598026844,0
May,2015,May2015,WUTC,8481,5654,14111,0.400188657,0.012144794,0.275792949
May,2015,May2015,WKU Public Radio,8399,5939,14079,0.591379926,0.000119062,0.029170139
May,2015,May2015,KRCU,7955,6750,15046,0.754494029,0.020615965,0.034192332
May,2015,May2015,High Plains Public Radio,7901,5316,14351,0.50727756,0.054803189,0.031641564
May,2015,May2015,WQCS FM,7838,4223,16294,0.189461597,0.000637918,0.388491962
May,2015,May2015,WNTI,7565,3812,18160,0.174752148,0.000660939,0.405023133
May,2015,May2015,WEAA-FM,7559,5103,16478,0.183754465,0.009525069,0.33231909
May,2015,May2015,WDIY,7542,5520,13698,0.240652347,0.000397772,0.12702201
May,2015,May2015,KUMD,7082,4116,15671,0.275063541,0.068907088,0.034877153
May,2015,May2015,WFIT,7050,4073,14645,0.31248227,0.000851064,0.363120567
May,2015,May2015,WYSU,6939,4778,11074,0.000432339,0.316616227,0
May,2015,May2015,WMNF Tampa,6837,3384,9344,0.446248355,0.255082639,0
May,2015,May2015,KBBI,6709,5179,10899,0.000596214,0.000298107,0
May,2015,May2015,KSFR,6530,4148,14036,0.360183767,0.000153139,0.031699847
May,2015,May2015,WSIU Public Braodcasting,6237,4902,12129,0.72374539,0.000481,0.011063011
May,2015,May2015,PECONIC PUBLIC BROADCASTING,6125,4289,12572,0.350204082,0.00555102,0.236734694
May,2015,May2015,WMKY,6116,5234,10829,0.579136691,0.014551995,0.055264879
May,2015,May2015,KNBA KBC,6107,4258,12841,0.424594727,0.004748649,0.161945309
May,2015,May2015,Georgia Public Broadcasting,6051,4332,17060,0.035200793,0,0
May,2015,May2015,WMOT,5760,4836,9972,0.452083333,0,0.011631944
May,2015,May2015,KENW,5543,4476,12379,0.22009742,0,0
May,2015,May2015,KCCU,5376,4359,8403,0.453683036,0.015438988,0.151971726
May,2015,May2015,Northstate Public Radio,5254,2701,11189,0.264370004,0.025504378,0.309859155
May,2015,May2015,KRCB,5220,3892,11097,0.550766284,0.027969349,0.075095785
May,2015,May2015,KVCR,5109,3202,14084,0.339009591,0.000195733,0.044235663
May,2015,May2015,KWBU,4973,3487,10228,0.597023929,0.166096923,0.058717072
May,2015,May2015,KTTZ,4644,3266,8621,0.241817399,0,0.059431525
May,2015,May2015,KASU,4517,3548,6955,0.298649546,0,0.030994023
May,2015,May2015,KEDM,4364,3565,8977,0.808203483,0.000687443,0.055912007
May,2015,May2015,WVIK,4324,2903,10043,0.482654949,0.000231267,0.226410731
May,2015,May2015,ideastream,4256,3634,6288,0.170817669,0.052161654,0
May,2015,May2015,KSJD,3986,2764,7292,0.259658806,0.006773708,0.112393377
May,2015,May2015,WVAS,3929,3232,6129,0.389412064,0,0.136675999
May,2015,May2015,KAWC,3817,3064,6702,0.293948127,0.12444328,0.018862981
May,2015,May2015,WESM,3648,3006,6677,0.437774123,0.005756579,0.025493421
May,2015,May2015,KACU,3369,2678,4716,0.305135055,0.001780944,0.019887207
May,2015,May2015,KUAC,3118,2360,6042,0.603271328,0.000962155,0.051956382
May,2015,May2015,WJSU,3063,2738,3998,0.061051257,0.000326477,0.035586027
May,2015,May2015,WTMD,2936,2344,4663,0.000340599,0,0
May,2015,May2015,WCSU,2884,2301,7237,0.264563107,0,0.098127601
May,2015,May2015,KWIT,2711,2121,5017,0.621910734,0.000368868,0.026189598
May,2015,May2015,KCND,1820,1412,2780,0.850549451,0.001098901,0.003846154
May,2015,May2015,WPRL,1285,1139,1585,0.207003891,0,0.056031128
May,2015,May2015,WNIN,1251,1035,1986,0.845723421,0,0.009592326
May,2015,May2015,KAMU,778,535,1988,0.057840617,0.030848329,0.231362468
May,2015,May2015,WAPS,468,453,678,0,0,0
May,2015,May2015,North Country Public Radio,463,372,851,0,0,0
May,2015,May2015,WYEP,350,316,759,0,0,0
May,2015,May2015,NPR Berlin,212,135,272,0.047169811,0,0.099056604
May,2015,May2015,WOUB,120,107,271,0,0,0
May,2015,May2015,WGVU,101,76,128,0,0,0
May,2015,May2015,WICN,84,70,243,0.011904762,0,0
May,2015,May2015,NPRStations,73,20,618,0.136986301,0,0
May,2015,May2015,WVIA,34,6,15,0,0.382352941,0
May,2015,May2015,88Nine RadioMilwaukee,10,9,12,0,0,0
May,2015,May2015,KDFC,10,9,13,0,0,0
May,2015,May2015,90.3 Birmingham,6,2,12,0,1,0
May,2015,May2015,KMFA,2,1,2,0,0,0
May,2015,May2015,minnesota+public+radio,2,2,2,0,0,0
May,2015,May2015,Wisconsin Public Radio,2,2,8,0,0,0
May,2015,May2015,Test Station,1,1,1,0,0,1
May,2015,May2015,WXYZ,1,1,12,0,0,0
Mar,2015,Mar2015,WBUR,3578828,2512999,5341213,0.828998488,0.064402927,0
Mar,2015,Mar2015,KQED,2897172,2070244,4409368,0.700249416,0.099340322,0.098521248
Mar,2015,Mar2015,minnesota public radio,2782717,1586183,4612857,0.619689677,0.114444624,0
Mar,2015,Mar2015,Southern California Public Radio,1198288,858000,1756024,0.775962874,0.116845867,0
Mar,2015,Mar2015,WAMU 88.5,1080239,567319,1963681,0.103877012,0.208342783,9.26E-07
Mar,2015,Mar2015,WHYY,895376,600157,1312256,0.447232224,0.093681314,0
Mar,2015,Mar2015,WABE,647297,548301,1080327,0.880827503,4.63E-05,0.032271121
Mar,2015,Mar2015,Oregon Public Broadcasting,643339,431499,1237806,0.568282041,0.006798904,0
